DATE,TIME,TAIR,RH,TCNR4,KINC,KOUT,LINC,LOUT,WSPD1,WSPD2,WINDDIR,SR50
5/17/2016,20:00:00,-3.63,73.5,-5.43,0,0,294.69,291.32,3.99,4.16,27.48,1
5/17/2016,21:00:00,-4.25,76.02,-6.88,0,0,290.95,285.06,2.7,2.71,1.14,1
5/17/2016,22:00:00,-5.69,81.9,-11.02,0,0,282.78,267.75,1.37,1.99,78.35,1
5/17/2016,23:00:00,-5.28,75.72,-10.93,0,0,282.95,268.1,1.13,1.51,79.88,NA
5/18/2016,0:00:00,-5.14,79.14,-8.82,0,0,284.74,276.86,1.37,1.93,52.93,1
5/18/2016,1:00:00,-4.29,67.97,-8.29,0,0,288.06,279.05,1.63,1.98,53.88,1
5/18/2016,2:00:00,-6.03,84.22,-11.71,0,0,282.59,264.94,1.69,2.17,46.56,1
5/18/2016,3:00:00,-5.88,70.23,-13.54,0,0,277.73,257.57,1.66,1.96,44.72,1.01
5/18/2016,4:00:00,-4.43,62.75,-10.09,0,0,285.23,271.57,4.98,5.27,340.65,NA
5/18/2016,5:00:00,-4.32,53.54,-12.06,0,0,281.6,263.52,2.24,2.54,24.07,1.01
5/18/2016,6:00:00,-3.47,43.41,-10.84,4.87,14.76,267.43,268.45,4.67,4.95,2.88,1.01
5/18/2016,7:00:00,-3.39,38.92,-11.97,150.1,81.57,209.94,263.88,2.59,2.96,99.9,1.01
5/18/2016,8:00:00,-0.9,27.22,-8.72,559.36,298.32,195.16,277.27,1.92,1.96,115.77,NA
5/18/2016,9:00:00,-0.63,24.01,-5.63,803.84,484.28,192.58,290.44,4.13,4.37,356.24,1.03
5/18/2016,10:00:00,0.94,20.11,-2.22,990.36,637.17,195.75,305.59,2.54,2.81,17.62,NA
5/18/2016,11:00:00,3.17,22.39,0.42,1107.09,744.06,201.91,317.67,1.94,2.39,74.23,1.03
5/18/2016,12:00:00,3.31,34.6,2.58,1141.49,756.47,216,327.75,1.4,1.53,326.9,1.03
5/18/2016,13:00:00,3.93,49.86,2.7,1134.36,705.3,225.64,328.35,1.03,1.06,282.37,NA
5/18/2016,14:00:00,2.55,65.41,2.55,1087.02,663.78,252.79,327.59,1.65,1.82,271.27,1.04
5/18/2016,15:00:00,1.05,77.51,1.25,752.22,468.83,284.79,321.49,2.4,2.78,261.78,1.05
5/18/2016,16:00:00,1.41,66.34,0.29,732.78,493.05,235.68,317.02,2.43,2.82,257.18,1.05
5/18/2016,17:00:00,1.54,61.83,-0.3,502.97,372.86,242.47,314.29,2.48,2.82,247.92,1.06
5/18/2016,18:00:00,0.89,68.7,-1.32,282.81,264.33,220,309.62,1.42,1.59,270.34,NA
5/18/2016,19:00:00,-1.68,69.43,-4.76,8.59,14.83,204.64,294.26,0.66,0.77,298.31,NA
5/18/2016,20:00:00,-2.5,61.61,-6.85,0,0,202.24,285.16,1.81,1.58,106.26,1.05
5/18/2016,21:00:00,-2.9,51.3,-8.15,0,0,200.43,279.66,2.19,1.89,100.42,NA
5/18/2016,22:00:00,-3.61,62.35,-8.95,0,0,198.44,276.29,3.25,2.83,95.7,1.06
5/18/2016,23:00:00,-3.6,58.72,-9.49,0,0,198.49,274.04,2.18,2.27,88.68,NA
5/19/2016,0:00:00,-3.3,39.64,-10.36,0,0,196.56,270.41,0.87,1.79,41.84,1.06
5/19/2016,1:00:00,-3.71,36.92,-11.01,0,0,193.49,267.77,0.37,2.05,51.85,1.06
5/19/2016,2:00:00,-4.64,39.38,-11.55,0,0,192.06,265.58,0.24,2.45,59.17,1.06
5/19/2016,3:00:00,-4.75,38.41,-12.39,0,0,189.35,262.19,0.55,2.37,56.95,NA
5/19/2016,4:00:00,-5.24,40.92,-12.7,0,0,188.72,260.91,0.81,2.68,60.7,1.06
5/19/2016,5:00:00,-4.89,39.11,-12.96,0,0,188.42,259.9,1.41,2.62,68.36,1.06
5/19/2016,6:00:00,-4.88,38.56,-13.29,7.43,10.62,186.85,258.58,1.22,2.2,58.77,NA
5/19/2016,7:00:00,-3.92,33.88,-13,149.85,63.9,186.36,259.75,0.58,2.28,57.36,1.06
5/19/2016,8:00:00,-1.93,32.45,-8.69,557.85,238.91,192.1,277.42,1.09,2.02,58.63,1.06
5/19/2016,9:00:00,0.94,30.69,-3.26,790.41,388.98,199.94,300.94,0.46,1.15,60.47,1.06
5/19/2016,10:00:00,3.23,37.12,1.16,951.65,495.19,213.55,321.06,0.61,0.55,93.83,NA
5/19/2016,11:00:00,2.65,59.92,2.53,1106.93,571,233.92,327.51,0.73,0.73,328.69,1.06
5/19/2016,12:00:00,1.94,71.55,1.79,725.93,405.83,295.88,324.03,1.48,1.61,249.21,NA
5/19/2016,13:00:00,2.39,70.49,1.4,728.8,421.41,301.57,322.18,2.09,2.27,236.68,NA
5/19/2016,14:00:00,0,87.35,-0.13,316.85,203.85,306.87,315.06,2.81,3.11,240.78,1.06
5/19/2016,15:00:00,-0.31,87.91,-0.15,302.87,210.74,305.17,314.98,1.74,1.99,266.44,NA
5/19/2016,16:00:00,-0.18,85.21,-0.13,252.14,188.14,298.1,315.07,1.21,1.25,290.59,1.07
5/19/2016,17:00:00,-0.8,91.48,-0.35,203.79,150.49,298.11,314.05,1.57,1.72,282.81,1.07
5/19/2016,18:00:00,-1.17,86.12,-2.31,114.53,104.66,249.34,305.13,1.43,1.66,329.19,1.07
5/19/2016,19:00:00,-1.86,88.14,-3.38,10.1,11.65,252.67,300.35,0.95,1.41,14.3,1.07
5/19/2016,20:00:00,-2.61,91.17,-5.02,0,0,235.65,293.11,0.84,0.94,33.05,1.07
5/19/2016,21:00:00,-2.27,94.62,-2.3,0,0,293.63,305.17,0.62,0.63,257.86,NA
5/19/2016,22:00:00,-2.22,96.62,-1.84,0,0,299.14,307.25,1.03,1.13,254.25,NA
5/19/2016,23:00:00,-2.39,99.87,-1.79,0,0,302.6,307.48,2.4,2.65,294.14,NA
5/20/2016,0:00:00,-2.64,99.72,-2.47,0,0,301.28,304.39,2.43,2.72,288.64,1.07
5/20/2016,1:00:00,-3.42,98.8,-3.39,0,0,297.96,300.28,2.76,2.93,309.75,NA
5/20/2016,2:00:00,-3.47,98.58,-3.62,0.15,0,296.93,299.25,2.12,2.28,299.05,1.01
5/20/2016,3:00:00,-3.58,98.58,-3.65,0,0,296.79,299.11,2.65,2.97,276.92,0.99
5/20/2016,4:00:00,-4.15,97.95,-4.32,0,0,293.85,296.17,1.42,1.44,320.31,0.99
5/20/2016,5:00:00,-4.18,97.88,-4.34,0,0,294.03,296.08,0.57,0.67,309.49,0.99
5/20/2016,6:00:00,-4.25,97.67,-5.1,18.1,16.57,289.48,292.76,0.61,0.68,98.79,0.99
5/20/2016,7:00:00,-3.91,97.37,-3.66,114.69,94.85,293.5,299.09,0.31,1.08,13.11,0.99
5/20/2016,8:00:00,-3.64,94.07,-5.79,418.33,235.12,231.26,289.76,1.6,1.67,96.21,NA
5/20/2016,9:00:00,-1.94,90,-2.74,594.81,377.3,236.42,303.2,0.72,0.63,54.86,0.99
5/20/2016,10:00:00,-1.75,87.25,-1.32,561.74,395.83,246.1,309.66,0.62,0.63,14.11,1
5/20/2016,11:00:00,-0.68,88.58,1.07,508.19,416.21,296.92,320.67,1.1,1.05,331.75,1
5/20/2016,12:00:00,0.67,85.18,1.9,753.01,618.46,305.93,324.55,1.83,1.89,266.18,NA
5/20/2016,13:00:00,0.79,86.56,1.37,640.39,526.05,313.29,322.05,1.67,1.84,258.15,1.03
5/20/2016,14:00:00,1.21,86.12,1.64,568.78,464.15,316.49,323.31,2.09,2.29,246.61,1.04
5/20/2016,15:00:00,-0.95,97.23,-0.37,342.25,288.56,309.45,313.97,3.17,3.52,250.53,1.03
5/20/2016,16:00:00,-1.29,92.73,-0.45,403.27,338.96,319.97,313.61,1.22,1.31,130.43,1.01
5/20/2016,17:00:00,-1.1,94.33,-0.12,339.25,281.96,323.94,315.1,1.08,1.1,301.74,NA
5/20/2016,18:00:00,-1.24,95.22,-0.55,112.74,95.25,319.39,313.12,0.76,0.73,260.34,1.02
5/20/2016,19:00:00,-2.03,99.67,-1.49,18.06,15.26,305.97,308.85,1.2,1.23,287.53,NA
5/20/2016,20:00:00,-2.25,100,-1.99,0,0,303.37,306.55,0.4,0.37,248.02,NA
5/20/2016,21:00:00,-2.18,100,-1.7,0.1,0,304.99,307.88,0.93,1,252.4,1.01
5/20/2016,22:00:00,-2.45,99.97,-2.17,0,0,304.17,305.76,0.56,0.52,88.29,1.01
5/20/2016,23:00:00,-2.39,100,-1.85,0,0,304.33,307.19,0.9,0.98,247.74,1.02
5/21/2016,0:00:00,-2.74,99.98,-2.1,0,0,303.25,306.05,0.74,1.16,249.54,1.01
5/21/2016,1:00:00,-2.98,99.58,-3.14,0,0,301.45,301.4,0.92,0.91,64.11,NA
5/21/2016,2:00:00,-4.04,98.33,-6.97,0,0,294.22,284.7,0.76,0.88,81.25,NA
5/21/2016,3:00:00,-5.04,93.57,-10.21,0,0,287.41,271.04,0.46,1.96,59.13,1.01
5/21/2016,4:00:00,-5.5,94.95,-9.53,0,0,286.48,273.89,0.73,1.42,38.83,NA
5/21/2016,5:00:00,-4.6,98.47,-5.37,0,0,292.6,291.58,1.74,2.2,91.2,NA
5/21/2016,6:00:00,-4.49,98.15,-4.81,21.08,20.75,294.1,293.99,0.73,1.25,76.12,NA
5/21/2016,7:00:00,-4.75,96.27,-6.84,123.23,80.83,292.74,285.24,1.23,1.51,52.23,NA
5/21/2016,8:00:00,-3.62,92.7,-5.59,255.17,197.57,307.31,290.73,0.67,1.05,50.65,1.02
5/21/2016,9:00:00,-1.76,93.03,-1.46,303.17,265.64,315.71,308.97,0.97,0.92,65.71,1.01
5/21/2016,10:00:00,-0.48,89.83,0.4,429.46,355.07,308.88,317.53,0.55,0.49,284.57,NA
5/21/2016,11:00:00,-0.18,88.75,1.41,440.75,362.71,310.55,322.21,0.91,0.85,321.93,NA
5/21/2016,12:00:00,1.22,83.97,2.31,836.79,660.04,317.33,326.49,1.52,1.64,272.3,1.03
5/21/2016,13:00:00,0.08,92.55,1.08,608.58,493.53,315.02,320.68,3.25,3.64,251.69,1.03
5/21/2016,14:00:00,-0.43,95.68,-0.07,489.48,407.19,309.53,315.32,3.1,3.43,246.29,1.02
5/21/2016,15:00:00,0.24,92.55,0.41,533.76,436.29,313.85,317.57,1.93,2.14,252.29,1.02
5/21/2016,16:00:00,-0.69,95.98,-0.17,318.86,263.22,311.3,314.88,1.73,1.9,256.26,1.02
5/21/2016,17:00:00,-0.76,96.08,-0.02,253.42,206.37,315.56,315.56,1.14,1.28,269.13,1.02
5/21/2016,18:00:00,-1.07,96.12,-0.45,201.22,168.97,313.69,313.59,0.85,0.86,266.19,1.01
5/21/2016,19:00:00,-2.5,97.95,-2.05,13.35,12.91,302.34,306.3,0.42,0.57,305.95,NA
5/21/2016,20:00:00,-2.64,99.95,-2.83,0,0,294.63,302.8,0.39,0.51,2.52,NA
5/21/2016,21:00:00,-3.07,97.28,-3.85,0,0,289.33,298.24,0.26,0.29,60.32,1.02
5/21/2016,22:00:00,-2.98,98.62,-3.15,0,0,295.13,301.37,0.26,0.25,311.6,1.02
5/21/2016,23:00:00,-3.01,98.4,-3.28,0,0,293.57,300.8,1.75,2.02,81.57,NA
5/22/2016,0:00:00,-3.14,99.87,-2.53,0,0,297.89,304.12,1.48,1.57,186.17,1.02
5/22/2016,1:00:00,-3.18,94.67,-4.31,0,0,287.71,296.25,1.79,1.95,87.79,1.01
5/22/2016,2:00:00,-1.85,68.59,-5.49,0,0,256.11,291.03,4.47,4.84,326.63,1.02
5/22/2016,3:00:00,-1.75,66.93,-6.24,0,0,238.1,287.77,4.06,4.3,358.71,1.03
5/22/2016,4:00:00,-1.97,65.92,-6.4,0,0,230.43,287.09,3.35,3.86,21.08,NA
5/22/2016,5:00:00,-1.98,56.58,-7.6,0,0,211.36,281.98,2.49,2.71,81.67,NA
5/22/2016,6:00:00,-1.68,44.94,-8.23,10.84,12.38,205.42,279.3,3.71,3.91,94.92,1.03
5/22/2016,7:00:00,-0.74,36.1,-7.56,180.17,97.62,219.52,282.18,3.59,3.99,97.85,1.03
5/22/2016,8:00:00,0.26,30.81,-4.87,364.85,222.01,247.99,293.76,2.67,3.51,65.45,1.02
5/22/2016,9:00:00,1.44,28.9,-2.3,637.72,383.16,243.3,305.21,3.03,3.4,14.43,1.03
5/22/2016,10:00:00,2.67,27.2,0.81,960.54,578.39,225.5,319.43,3.19,3.41,102.94,1.03
5/22/2016,11:00:00,2.76,27.5,1.37,1105.83,689.69,224.61,322.02,4,4.34,99.66,1.03
5/22/2016,12:00:00,3.58,31.07,2.28,1166.43,728.04,231.57,326.33,2.56,2.77,57.41,1.03
5/22/2016,13:00:00,3.26,32.99,1.91,1085.45,693.7,240.07,324.58,3.38,3.94,78.82,NA
5/22/2016,14:00:00,3.79,29.47,2.23,1140.28,738.14,235.25,326.11,3.61,3.79,70.84,NA
5/22/2016,15:00:00,3.52,30.7,1.74,1029.41,687.76,235.77,323.79,5.18,5.36,339.96,1.05
5/22/2016,16:00:00,4.02,32.55,1.38,712.32,501.08,256.55,322.12,2.78,2.84,0.26,1.05
5/22/2016,17:00:00,3.55,50.74,1.54,556.91,405.15,300.02,322.86,3.6,3.99,229.06,1.06
5/22/2016,18:00:00,0.26,62.07,-0.87,134.88,115.04,257.96,311.65,1.86,2.14,245.96,NA
5/22/2016,19:00:00,-0.9,68.44,-2.69,21.84,27.73,219.64,303.43,0.75,0.93,104.6,NA
5/22/2016,20:00:00,-1.64,71.21,-4.21,0,0,213.95,296.65,0.27,1.19,58.34,1.05
5/22/2016,21:00:00,-1.93,72.1,-5.55,0,0,211.67,290.76,0.36,1.12,41.98,1.05
5/22/2016,22:00:00,-2.1,62.45,-6.61,0,0,208.07,286.2,0.29,2.05,59.15,1.06
5/22/2016,23:00:00,-2.89,58.37,-7.78,0,0,205.87,281.19,1.45,2.08,74.94,1.06
5/23/2016,0:00:00,-3.81,61.1,-8.54,0,0,204.94,277.98,2.64,2.58,80.04,1.06
5/23/2016,1:00:00,-3.77,60.32,-8.9,0,0,204.46,276.5,2,2.85,74.57,NA
5/23/2016,2:00:00,-3.32,55.35,-9.29,0,0,203.44,274.85,0.45,2.34,57.46,1.06
5/23/2016,3:00:00,-3.74,54.6,-9.85,0,0,202.09,272.53,1.15,2.23,65.85,1.06
5/23/2016,4:00:00,-4.75,57.2,-10.27,0,0,200.33,270.81,2.35,2.96,74.85,1.06
5/23/2016,5:00:00,-3.49,45.15,-10.42,0,0,199.31,270.18,0.44,2.68,58.12,1.05
5/23/2016,6:00:00,-2.95,37.38,-10.56,9.85,12.58,198.93,269.61,0.35,2.82,55.25,1.06
5/23/2016,7:00:00,-2.34,37.39,-9.76,148.69,72.81,200.33,272.93,0.54,3.77,59.12,1.06
5/23/2016,8:00:00,-0.24,33.57,-6.61,529.07,257.9,206.32,286.24,0.41,3.12,57.91,NA
5/23/2016,9:00:00,1.36,33.36,-2.33,768.67,410.08,212.95,305.07,0.32,2.51,57.56,1.06
5/23/2016,10:00:00,3.65,33.21,1.03,953.27,530.52,223.06,320.47,0.61,1.86,58.37,1.06
5/23/2016,11:00:00,6.14,33.01,2.39,1041.55,560.44,237.3,326.84,1.74,1.95,249.19,NA
5/23/2016,12:00:00,3.24,55.7,1.96,818.45,447.85,259.7,324.81,1.5,1.84,297.8,1.05
5/23/2016,13:00:00,3.23,69.97,1.99,869.26,484.06,296.76,324.98,2.06,2.29,244.3,NA
5/23/2016,14:00:00,1.48,81.16,0.75,703.57,405.3,300.88,319.14,3.22,3.82,254,1.06
5/23/2016,15:00:00,3.2,61.17,1.77,987.43,548.95,291.78,323.94,2.78,3.18,245.03,1.07
5/23/2016,16:00:00,2.19,67.07,1.24,736.75,424.08,286.94,321.45,2.54,3.03,257.39,1.08
5/23/2016,17:00:00,-0.59,85.83,-0.2,143.28,84.22,301.86,314.76,3.48,4.03,204.93,NA
5/23/2016,18:00:00,-2.94,95.68,-1.86,39.55,30.44,294.44,307.14,1.79,1.94,301.92,1.08
5/23/2016,19:00:00,-3.19,97.15,-2.41,16.4,15.22,294.11,304.68,1.23,1.74,30.45,1.11
5/23/2016,20:00:00,-3.07,97.17,-2.89,0,0,301.04,302.53,1.01,1.17,119.59,NA
5/23/2016,21:00:00,-3.43,97.88,-4.99,0,0,297.16,293.3,1.29,1.36,310.47,NA
5/23/2016,22:00:00,-4.22,83.2,-8.37,0,0,288.94,278.75,1.24,2.41,72.93,NA
5/23/2016,23:00:00,-3.88,85.58,-7.18,0,0,289.31,283.83,1.15,1.42,102.72,1.08
5/24/2016,0:00:00,-4.21,81.62,-8.03,0,0,289.35,280.23,1.94,2.1,97.29,NA
5/24/2016,1:00:00,-4.67,85.92,-9.01,0,0,286.64,276.02,1.64,2.31,83,1.08
5/24/2016,2:00:00,-5.01,84.17,-9.32,0,0,285.22,274.74,2.37,2.81,76.72,1.07
5/24/2016,3:00:00,-5.23,70.82,-10.16,0,0,283.55,271.28,2.19,2.54,72.92,NA
5/24/2016,4:00:00,-4.91,66.16,-10.28,0,0,282.13,270.78,1.9,2.28,87.67,1.07
5/24/2016,5:00:00,-4.08,70.23,-8.21,0,0,286.62,279.42,1.4,1.61,81.16,1.07
5/24/2016,6:00:00,-3.58,76.58,-5.34,18.63,17.12,293.02,291.69,0.7,0.63,14.59,1.07
5/24/2016,7:00:00,-4.31,94.6,-5.07,109.96,71.94,294.22,292.91,1.71,2.07,254.73,1.07
5/24/2016,8:00:00,-3.76,95.45,-3.66,180.4,145.39,305,299.12,0.77,0.85,249.59,1.07
5/24/2016,9:00:00,-1,80.35,-1.7,822.12,446.24,248.01,307.95,1.69,2.31,70.3,1.08
5/24/2016,10:00:00,1.38,67.94,1.49,848.73,486.98,253.23,322.59,0.91,1.05,260.33,1.07
5/24/2016,11:00:00,0.79,70.95,1.78,880.74,496.08,282.87,323.99,1.53,1.65,277.04,1.07
5/24/2016,12:00:00,-0.52,74.66,0.5,599.72,354.16,300.62,317.98,2.14,2.44,268.06,1.08
5/24/2016,13:00:00,-0.09,76.09,0.13,546.11,325.04,302.75,316.28,1.89,2.09,258.52,1.08
5/24/2016,14:00:00,0.07,81.51,0.85,534.25,309.21,306.03,319.62,1.43,1.59,277.17,1.08
5/24/2016,15:00:00,-1.58,94.63,-0.35,335.23,208.25,305,314.07,1.94,2.19,262.56,NA
5/24/2016,16:00:00,-1.78,98.1,-0.91,189.76,123.13,304.87,311.48,1.54,1.68,243.81,1.08
5/24/2016,17:00:00,-1.87,98.7,-0.67,215.33,135.88,305.28,312.57,1.22,1.26,291.98,1.08
5/24/2016,18:00:00,-2.23,98.9,-0.86,107.08,66.29,302.93,311.72,0.91,0.91,285.07,1.08
5/24/2016,19:00:00,-2.78,99.37,-1.66,10.26,6.82,301.09,308.07,0.98,1.37,303.98,1.08
5/24/2016,20:00:00,-2.8,99.62,-2.39,0,0,302.12,304.77,1.55,1.68,314.84,NA
5/24/2016,21:00:00,-3.15,99.43,-2.88,0,0,301.18,302.57,1.29,1.33,204.02,1.08
5/24/2016,22:00:00,-3.61,99.12,-3.15,0,0,299.13,301.33,2.02,2.25,273.5,NA
5/24/2016,23:00:00,-4.18,96.38,-5.91,0,0,293.95,289.35,1.16,1.44,355.81,NA
5/25/2016,0:00:00,-4.74,95.78,-6.49,0,0,290.51,286.82,0.75,1.11,41.23,NA
5/25/2016,1:00:00,-4.36,97.65,-4.41,0,0,294.84,295.76,0.84,2.52,88.48,NA
5/25/2016,2:00:00,-4.79,97.55,-4.88,0,0,291.78,293.71,2.53,2.8,279.22,1
5/25/2016,3:00:00,-5.11,97.22,-5.26,0.23,0.11,289.72,292.04,4.12,4.47,290.19,0.97
5/25/2016,4:00:00,-5.91,96.32,-6.05,0.22,0.06,286.28,288.6,2.96,3.35,279.93,0.98
5/25/2016,5:00:00,-7.44,94.68,-7.7,0,0,274.6,281.59,3.3,3.93,272.27,NA
5/25/2016,6:00:00,-9.51,91.42,-12.14,8.47,12.61,216.82,263.23,1.01,1.18,256.2,0.98
5/25/2016,7:00:00,-9.37,77.71,-16.08,147.94,80.16,182.89,247.68,1.47,1.48,68.05,0.99
5/25/2016,8:00:00,-6.97,61.78,-13.71,549.78,278.66,185.01,256.95,0.96,0.85,327.83,NA
5/25/2016,9:00:00,-5.44,48.41,-8.4,803.59,457.06,196.87,278.65,1.61,1.65,9.1,0.99
5/25/2016,10:00:00,-3.56,44.91,-4.1,762.65,529.18,234.48,297.14,1.74,1.67,157.4,0.99
5/25/2016,11:00:00,-2.97,38.71,-2.73,690.48,568.38,267.4,303.22,1.09,1.41,99.08,NA
5/25/2016,12:00:00,-2.47,35.96,-2.32,619.09,525.67,279.18,305.06,1.68,1.84,71.81,1
5/25/2016,13:00:00,-2.24,60.47,0.21,914.49,743.44,263.71,316.67,1.58,1.84,321.02,1
5/25/2016,14:00:00,-0.39,44.67,1.67,987.27,812.76,236.92,323.44,1.45,1.57,278.65,1.01
5/25/2016,15:00:00,1.3,54.64,2.5,907.17,758.52,253.91,327.37,0.93,0.87,269.63,1.03
5/25/2016,16:00:00,-1.49,72.57,1.09,477.59,392.19,273.97,320.76,1.16,1.24,284.55,1.02
5/25/2016,17:00:00,-2.55,79.01,-0.85,370.12,335.06,262.99,311.77,1.42,1.64,36.8,1.03
5/25/2016,18:00:00,-2.59,79.73,-1.26,277.3,265.39,259.23,309.91,1.19,1.4,321.56,1.02
5/25/2016,19:00:00,-4.65,93.97,-2.75,29.71,28.91,268.74,303.14,1.12,1.13,108.98,1.03
5/25/2016,20:00:00,-4.23,85.44,-4.03,0,0,265.48,297.43,1.93,3.04,52.12,1.03
5/25/2016,21:00:00,-4.01,79.17,-4.38,0,0,280.57,295.88,2.34,2.6,89.3,NA
5/25/2016,22:00:00,-4.12,83.38,-5.04,0,0,274.69,293.02,2.52,2.89,32.22,1.03
5/25/2016,23:00:00,-4.24,88.77,-5.1,0,0,275.84,292.74,1.35,1.57,73.34,1.03
5/26/2016,0:00:00,-4.53,93.65,-5.51,0,0,266.92,290.94,1.61,1.94,142.65,1.03
5/26/2016,1:00:00,-5.47,87.93,-8.83,0,0,220.75,276.85,1.79,2.03,93.05,1.03
5/26/2016,2:00:00,-5.64,84.02,-9.73,0,0,248.35,273.06,0.49,1.05,51.43,1.03
5/26/2016,3:00:00,-6.09,96.22,-7.03,0,0,273.84,284.44,1.18,1.39,212.44,NA
5/26/2016,4:00:00,-7.1,91.88,-10.34,0,0,233.38,270.52,0.95,1.87,60.34,1.03
5/26/2016,5:00:00,-7,89.03,-9.91,0,0,250.83,272.31,1.78,1.86,73.75,NA
5/26/2016,6:00:00,-6.79,78.83,-11.59,10.69,14.48,215.2,265.42,0.88,2.51,60.87,1.03
5/26/2016,7:00:00,-7.56,89.68,-12.82,85.59,70.35,213.96,260.49,1.27,1.38,35.22,1.03
5/26/2016,8:00:00,-5.24,82.03,-9.04,509.71,267.5,217.67,275.91,2.31,2.25,108.01,1.03
5/26/2016,9:00:00,-4.28,78.4,-5.11,428.49,317.14,264.16,292.73,0.99,1.04,146.82,1.03
5/26/2016,10:00:00,-2.92,76.52,-2.49,354.19,302.87,293.58,304.32,0.66,0.63,276.58,1.03
5/26/2016,11:00:00,-2.37,79.39,-1.33,506.12,433.09,305.27,309.58,0.92,0.92,273.42,NA
5/26/2016,12:00:00,-0.68,74.36,1.64,907.35,734.99,300.78,323.34,1.28,1.27,279.81,1.04
5/26/2016,13:00:00,-0.63,79.59,1.07,874.53,728.75,305.93,320.65,2.27,2.48,250.82,1.04
5/26/2016,14:00:00,-1.92,86.6,-0.63,631.46,537.32,302.88,312.77,2.23,2.48,254.01,1.04
5/26/2016,15:00:00,-1.82,86.7,-0.78,559.99,478.38,302.75,312.08,2.2,2.36,253.6,1.03
5/26/2016,16:00:00,-3,92.67,-2.06,419.54,363.23,307.01,306.24,2.43,2.57,268.33,NA
5/26/2016,17:00:00,-3.79,93.83,-2.34,268.47,232.86,309.82,305,1.64,1.56,312.38,NA
5/26/2016,18:00:00,-3.55,95.75,-2.72,143.54,122.26,304.15,303.27,0.82,0.69,268.89,1.02
5/26/2016,19:00:00,-4.25,96.73,-3.63,36.6,31.79,295.27,299.22,0.9,0.88,201.23,NA
5/26/2016,20:00:00,-4.6,97.45,-4.13,0,0,290.93,297,0.46,0.65,175.16,NA
5/26/2016,21:00:00,-5.06,96.92,-7.26,0,0,271.52,283.54,0.74,1.11,57.72,1.01
5/26/2016,22:00:00,-5.92,93.85,-10.25,0,0,261.07,270.93,1.08,1.08,78.77,NA
5/26/2016,23:00:00,-6.81,93.58,-11.01,0,0,257.82,267.78,1.25,1.11,77.62,1.02
5/27/2016,0:00:00,-6.56,87.9,-12.95,0,0,251.94,259.95,1.75,1.59,87.74,NA
5/27/2016,1:00:00,-7.18,89.02,-13.89,0,0,248.34,256.18,1.25,1.87,71.4,1.01
5/27/2016,2:00:00,-7.33,89.63,-13.76,0,0,248.77,256.69,1.41,1.83,83.5,1.01
5/27/2016,3:00:00,-6.54,89.27,-11.71,0,0,255.28,264.96,2.14,2.2,88.31,1.01
5/27/2016,4:00:00,-4.66,74.78,-11.09,0,0,250.24,267.44,2.77,3.05,342.22,1
5/27/2016,5:00:00,-4.73,63.34,-13.29,0,0,238.55,258.59,1.7,1.95,70.04,1.01
5/27/2016,6:00:00,-4.25,56.52,-14.26,8.74,14.71,236.08,254.72,1.75,1.59,101.95,1
5/27/2016,7:00:00,-4.94,56.14,-14.05,155.66,83.51,231.5,255.57,1.06,1.91,52.7,1.01
5/27/2016,8:00:00,-2.42,51.61,-9.09,537.48,296.17,238.08,275.77,1.11,1.75,70.26,1.01
5/27/2016,9:00:00,0.47,46.51,-3.91,768.87,476.73,218.51,298.02,0.66,1.4,67.61,NA
5/27/2016,10:00:00,2.65,47.81,1.25,935.14,619.66,226.18,321.51,0.6,0.53,79.85,NA
5/27/2016,11:00:00,3.38,65.49,3.67,946.28,669.45,279.01,332.97,0.86,0.74,246.34,NA
5/27/2016,12:00:00,3,72.92,3.76,1070.09,743.14,297.84,333.42,0.93,0.87,326.79,1.03
5/27/2016,13:00:00,2.39,76.85,3.51,1059.96,738.53,298.9,332.22,1.43,1.42,305.48,NA
5/27/2016,14:00:00,2.15,78.53,2.98,945.34,703.53,318.46,329.68,2.01,2.17,266.49,1.05
5/27/2016,15:00:00,-0.23,93.18,0.47,456.51,358.37,311.2,317.85,2.99,3.36,247.69,1.05
5/27/2016,16:00:00,0.82,83.87,1.33,578.19,438.06,299.4,321.89,1.35,1.39,272.05,1.06
5/27/2016,17:00:00,-0.94,91.33,0.32,333.06,256.06,306.58,317.13,1.25,1.36,280.63,1.06
5/27/2016,18:00:00,-1.95,96,-0.29,151.15,114.24,304.1,314.31,1.3,1.45,274.85,NA
5/27/2016,19:00:00,-2.46,98.87,-0.87,30.61,23.73,296,311.65,0.87,0.89,251.39,1.05
5/27/2016,20:00:00,-2.55,99.68,-1.31,0,0,301.23,309.65,1.43,1.59,282.08,1.05
5/27/2016,21:00:00,-2.87,99.67,-1.81,0,0,287.71,307.39,1.32,1.39,262.89,1.05
5/27/2016,22:00:00,-3.57,94.68,-4.92,0,0,216.28,293.53,1.05,1.59,74.25,NA
5/27/2016,23:00:00,-3.2,96.35,-4.14,0,0,265.53,296.97,1.01,0.94,114.31,1.05
5/28/2016,0:00:00,-3.76,99.2,-3.34,0,0,285.79,300.51,1.02,1.05,1.36,1.05
5/28/2016,1:00:00,-3.62,99.1,-2.61,0,0,296.44,303.78,1.53,1.9,311.45,1.05
5/28/2016,2:00:00,-3.69,98.08,-3.01,0,0,285.93,301.97,0.54,0.8,72.33,1.05
